business_id,name,address,telephone,city,avg_rating,product_grade,decoration_grade,service_grade,product_score,decoration_score,service_score,review_count,avg_price,photo_count,category,latitude,longitude,geometry
6054945,Scarpetta,卢湾区蒙自路33号,021-33768223,上海,5.0,1.0,1.0,1.0,9.0,8.8,9.1,229,315.0,806.0,意大利菜,31.21044145603162,121.47239940891006,POINT (121.4723994089101 31.21044145603162)
6059786,LA VELA 风帆意大利餐厅酒吧,卢湾区泰康路248弄田子坊23-6号,021-64187100,上海,3.5,1.0,1.0,1.0,7.0,8.2,7.6,118,99.0,222.0,意大利菜,31.209953966109587,121.46396228643468,POINT (121.4639622864347 31.20995396610959)
6073665,SEVE Italian Restaurant,静安区华山路600号上海戏剧学院内,021-62493638,上海,4.5,1.0,1.0,1.0,8.5,8.7,8.3,130,165.0,241.0,意大利菜,31.218843578999966,121.4363596726193,POINT (121.4363596726193 31.21884357899997)
6119146,Mercato by Jean Georges,黄浦区中山东一路3号外滩3号6楼,021-63219922,上海,5.0,1.0,1.0,1.0,9.0,9.2,9.0,411,405.0,1444.0,意大利菜,31.2362591876162,121.48622494443805,POINT (121.486224944438 31.2362591876162)
6208819,Tai wine,卢湾区泰康路248弄田子坊38号,021-64733001,上海,4.0,1.0,1.0,1.0,7.8,8.6,8.1,102,111.0,195.0,意大利菜,31.209837354626355,121.46447388846113,POINT (121.4644738884611 31.20983735462636)
6231328,斯比特休闲餐厅,闸北区柳营路777号盛源生活广场4楼,021-56485020,上海,4.5,1.0,1.0,1.0,8.4,8.5,8.6,349,61.0,375.0,意大利菜,31.265520194138038,121.45098999612182,POINT (121.4509899961218 31.26552019413804)
6265493,Fat Mama,静安区昌平路1000号,13817330263,上海,4.5,1.0,1.0,1.0,8.7,8.7,8.9,123,117.0,281.0,意大利菜,31.234421440961587,121.43208011582959,POINT (121.4320801158296 31.23442144096159)
6364214,Henkes,静安区南京西路1601号芮欧百货1楼E铺,021-32530889,上海,4.0,1.0,1.0,1.0,8.2,8.9,8.1,552,168.0,1267.0,意大利菜,31.22461807422501,121.44307377747498,POINT (121.443073777475 31.22461807422501)
6365280,CAPO At Rockbund,黄浦区北京东路99号益丰外滩源5楼,021-53088332,上海,4.5,1.0,1.0,1.0,8.4,9.0,9.0,193,443.0,766.0,意大利菜,31.242538123143845,121.48344457663855,POINT (121.4834445766385 31.24253812314385)
6379236,义面屋,浦东新区芳甸路199弄大拇指广场2楼33号（交通银行楼上）,021-58558988,上海,5.0,1.0,1.0,1.0,9.1,9.0,9.1,687,83.0,970.0,意大利菜,31.229389925683584,121.5542116163546,POINT (121.5542116163546 31.22938992568358)
6428147,橄榄庄园,松江区新桥镇新南路1号绿地金御广场217室,021-67675315,上海,4.0,1.0,1.0,1.0,8.0,8.6,8.8,63,86.0,104.0,意大利菜,31.089536533492204,121.33489365309153,POINT (121.3348936530915 31.0895365334922)
6445282,The Source,卢湾区泰康路190弄1号105室,021-54651503,上海,3.5,1.0,1.0,1.0,7.0,8.1,7.7,25,58.0,50.0,意大利菜,31.20988259381609,121.46533658643207,POINT (121.4653365864321 31.20988259381609)
6600653,Art Of Pasta,黄浦区多稼路220号1楼,021-33313715,上海,3.5,1.0,1.0,1.0,7.1,7.1,7.4,23,40.0,36.0,意大利菜,31.214395169138914,121.4968488971164,POINT (121.4968488971164 31.21439516913891)
8000706,LUCCIO'S,卢湾区淡水路240-242号,021-53520587,上海,4.5,1.0,1.0,1.0,8.2,8.5,8.7,82,163.0,211.0,意大利菜,31.21880710684414,121.46862631545912,POINT (121.4686263154591 31.21880710684414)
8017583,The TERRACE,长宁区黄金城道693号,021-52832766,上海,4.5,1.0,1.0,1.0,8.4,8.7,8.8,262,183.0,758.0,意大利菜,31.19694307716338,121.39622167415426,POINT (121.3962216741543 31.19694307716338)
8020067,The Little Onion 意厨坊,静安区万航渡路889号悦达889广场L2-09号铺,021-62455715,上海,4.5,1.0,1.0,1.0,8.4,8.7,8.8,574,74.0,776.0,意大利菜,31.231254553552336,121.42358679193633,POINT (121.4235867919363 31.23125455355234)
8022073,镰仓PASTA,浦东新区东方路796号96广场9号门2楼212单元,021-61050309,上海,4.0,1.0,1.0,1.0,8.1,8.3,8.4,1103,69.0,1548.0,意大利菜,31.229942392737517,121.52113877880029,POINT (121.5211387788003 31.22994239273752)
8062608,SPICCO,松江区新桥镇明兴路638号绿地金御广场1楼,021-37027569,上海,4.5,1.0,1.0,1.0,8.7,8.7,8.7,124,92.0,141.0,意大利菜,31.089406513366622,121.3349435539457,POINT (121.3349435539457 31.08940651336662)
8064392,PizzaExpress 马上诺,卢湾区淮海中路300号K11购物艺术中心4楼403号铺,021-63336155,上海,4.5,1.0,1.0,1.0,8.4,8.7,8.6,1997,128.0,2704.0,意大利菜,31.225015156890862,121.46898695170778,POINT (121.4689869517078 31.22501515689086)
8100924,义面屋,徐汇区华山路2038号百联徐汇商业广场3楼,021-64332258,上海,4.5,1.0,1.0,1.0,8.6,9.0,9.0,1127,76.0,1899.0,意大利菜,31.198808376017197,121.43272438266693,POINT (121.4327243826669 31.1988083760172)
8552030,安东尼奥意大利餐厅,浦东新区世博大道1368号世博源1G04号铺,021-31151777,上海,4.0,1.0,1.0,1.0,7.5,8.0,8.1,317,143.0,292.0,意大利菜,31.189305613041114,121.48754763887864,POINT (121.4875476388786 31.18930561304111)
8628392,GIRASOLE,浦东新区明月路188弄108号世茂湖滨花园会所2楼,021-50652155,上海,4.0,1.0,1.0,1.0,8.2,8.3,8.5,309,91.0,318.0,意大利菜,31.23460313533696,121.57174188321721,POINT (121.5717418832172 31.23460313533696)
8656496,Pizzeria Alla Hungry,卢湾区龙华东路868号海外滩名品汇3-202室,021-63336872,上海,5.0,1.0,1.0,1.0,8.9,8.7,9.0,186,107.0,278.0,意大利菜,31.195579825499557,121.46917006591282,POINT (121.4691700659128 31.19557982549956)
8722476,镰仓PASTA,徐汇区肇嘉浜路1111号美罗城B1楼,021-64284309,上海,4.0,1.0,1.0,1.0,7.9,7.8,8.0,1295,54.0,1705.0,意大利菜,31.195172993337554,121.43512927378949,POINT (121.4351292737895 31.19517299333755)
8828490,CUCINA 1980,杨浦区荆州路268号,021-51721878,上海,4.5,1.0,1.0,1.0,8.8,8.4,8.5,327,92.0,424.0,意大利菜,31.2617412617991,121.50989754743249,POINT (121.5098975474325 31.2617412617991)
8855259,Bella Napoli,静安区南汇路73号,021-52890806,上海,4.5,1.0,1.0,1.0,8.4,8.7,8.2,154,129.0,227.0,意大利菜,31.23194971419836,121.45211590992376,POINT (121.4521159099238 31.23194971419836)
8928858,La Strada,静安区西康路225号,021-62667909,上海,4.0,1.0,1.0,1.0,8.2,8.4,7.7,65,106.0,126.0,意大利菜,31.231956263994014,121.4458798435523,POINT (121.4458798435523 31.23195626399401)
8939867,纯意堂,浦东新区滨江大道2650号1号楼,021-58213569,上海,5.0,1.0,1.0,1.0,8.6,9.3,9.0,739,190.0,916.0,意大利菜,31.24353735017492,121.49409249982916,POINT (121.4940924998292 31.24353735017492)
8950382,Eleven Cafe & Restaurant,徐汇区斜土路2899号甲B幢101室 光启文化广场,021-64265199,上海,4.5,1.0,1.0,1.0,8.9,8.6,8.7,466,212.0,1383.0,意大利菜,31.187876063045202,121.43659282598257,POINT (121.4365928259826 31.1878760630452)
8957162,Il Bambino,卢湾区建国中路155弄7号田子坊,021-64730820,上海,5.0,1.0,1.0,1.0,9.0,9.0,9.2,448,374.0,1714.0,意大利菜,31.209843970112868,121.46471062718244,POINT (121.4647106271824 31.20984397011287)
8981853,Jstone. Grill & Lounge,浦东新区东方路778号紫金山大酒店2楼,021-58959163,上海,5.0,1.0,1.0,1.0,9.1,9.2,9.2,400,202.0,796.0,意大利菜,31.22986397359863,121.51951837495598,POINT (121.519518374956 31.22986397359863)
8992639,Green Kitchen,徐汇区东平路6号2楼,021-54659135,上海,4.0,1.0,1.0,1.0,8.1,8.3,8.3,51,147.0,199.0,意大利菜,31.210516038772987,121.44571128381615,POINT (121.4457112838162 31.21051603877299)
8993658,镰仓PASTA,虹口区西江湾路338号凯德虹口龙之梦A栋3楼,021-56660309,上海,4.0,1.0,1.0,1.0,7.8,8.0,8.2,847,60.0,1185.0,意大利菜,31.272697262807092,121.47383889289877,POINT (121.4738388928988 31.27269726280709)
8998132,Pistacchio,徐汇区武康路378号1楼,021-54109852,上海,4.0,1.0,1.0,1.0,7.9,8.5,7.7,172,231.0,532.0,意大利菜,31.208216605725454,121.4345069329188,POINT (121.4345069329188 31.20821660572545)
9001681,Bonne Cafe & Restaurant,静安区南阳路74号,021-62241255,上海,5.0,1.0,1.0,1.0,9.0,9.0,9.0,176,97.0,369.0,意大利菜,31.23047279062553,121.44772455926936,POINT (121.4477245592694 31.23047279062553)
9071330,Babbo,静安区康定路1023号,021-62183798,上海,5.0,1.0,1.0,1.0,9.1,8.9,9.1,325,138.0,818.0,意大利菜,31.232372613865806,121.43288176339271,POINT (121.4328817633927 31.23237261386581)
9076432,Q Italian & Wine,卢湾区思南路30号,021-60932867,上海,3.5,1.0,1.0,1.0,6.8,7.4,7.1,17,72.0,34.0,意大利菜,31.22062956049744,121.46150382933999,POINT (121.46150382934 31.22062956049744)
9273039,Daisy's kitchen,浦东新区上南路4467弄1楼118号中房金谊广场,,上海,4.0,1.0,1.0,1.0,7.7,8.4,8.5,219,77.0,238.0,意大利菜,31.142020928840807,121.50967683943317,POINT (121.5096768394332 31.14202092884081)
9381424,卡萨琳戈 Casalingo,浦东新区新金桥路15号金桥红枫万豪酒店1楼,021-60368838,上海,4.0,1.0,1.0,1.0,7.5,8.0,7.8,16,175.0,56.0,意大利菜,31.246219409781432,121.58694508718752,POINT (121.5869450871875 31.24621940978143)
9613254,Cataly Italian Pizza Cafe,长宁区天山路缤谷广场City Super2楼,,上海,3.5,1.0,1.0,1.0,6.9,7.2,7.1,8,66.0,3.0,意大利菜,31.216450023556252,121.38174612758114,POINT (121.3817461275811 31.21645002355625)
9683293,PIZZA CLASSIC,长宁区定西路798号新中华美食广场内,021-60528012,上海,4.0,1.0,1.0,1.0,8.2,7.6,8.3,217,34.0,103.0,意大利菜,31.21112740885923,121.41919296114202,POINT (121.419192961142 31.21112740885923)
10007383,镰仓PASTA,卢湾区徐家汇路618号日月光广场1楼A-09室,021-64268309,上海,4.0,1.0,1.0,1.0,7.7,8.1,8.1,519,61.0,747.0,意大利菜,31.207908446628352,121.46338066145108,POINT (121.4633806614511 31.20790844662835)
10013062,泰迪之家,浦东新区花木路1378号嘉里城1楼L122号铺,021-50763900,上海,4.0,1.0,1.0,1.0,7.3,8.6,8.1,677,98.0,824.0,意大利菜,31.2146238198526,121.55847165235079,POINT (121.5584716523508 31.2146238198526)
10017151,D.O.C GASTRONOMIA ITALIANA,"徐汇区东平路5号-2,-3",021-64739394,上海,4.5,1.0,1.0,1.0,8.5,8.8,8.1,258,178.0,806.0,意大利菜,31.210245047689416,121.44662355109386,POINT (121.4466235510939 31.21024504768942)
10646849,La Vite,徐汇区乌鲁木齐中路247-2号,021-64157858,上海,4.0,1.0,1.0,1.0,8.1,7.8,8.1,40,111.0,113.0,意大利菜,31.213850709888476,121.44179176211692,POINT (121.4417917621169 31.21385070988848)
10652080,罗曼慕斯餐厅,闵行区虹梅路3219号,021-62200556,上海,4.0,1.0,1.0,1.0,8.0,8.1,8.4,72,95.0,348.0,意大利菜,31.189543527198296,121.38269775422708,POINT (121.3826977542271 31.1895435271983)
10653335,Pascasa Sunbrunch元意西餐,浦东新区陆家嘴环路1188号,021-60348200,上海,4.0,1.0,1.0,1.0,7.8,8.4,8.3,258,101.0,484.0,意大利菜,31.244234665423956,121.50098124955129,POINT (121.5009812495513 31.24423466542396)
11559364,deCanto意大利餐厅,黄浦区中山东一路6号4楼,021-63463686,上海,4.0,1.0,1.0,1.0,7.9,8.9,8.5,421,271.0,1463.0,意大利菜,31.236708535714236,121.48607437155175,POINT (121.4860743715518 31.23670853571424)
11560210,Goodfellas,黄浦区延安东路7号,021-63232188,上海,5.0,1.0,1.0,1.0,8.9,8.7,9.1,174,232.0,498.0,意大利菜,31.234691514422735,121.4867670043632,POINT (121.4867670043632 31.23469151442274)
11571188,斯比特花园•意大利餐厅,普陀区中山北路3300号月星环球港2楼2027室,021-62869601,上海,4.5,1.0,1.0,1.0,8.4,8.8,8.7,3735,89.0,4584.0,意大利菜,31.23465608250916,121.40730092748566,POINT (121.4073009274857 31.23465608250916)
11571815,Gold Wheel Restaurant&wine,卢湾区茂名南路56号-2,021-52664609,上海,5.0,1.0,1.0,1.0,9.0,8.8,9.1,154,166.0,454.0,意大利菜,31.22308178923998,121.45554615777858,POINT (121.4555461577786 31.22308178923998)
12286667,镰仓PASTA,普陀区中山北路3300号月星环球港B1楼B1063室,021-60673090,上海,4.0,1.0,1.0,1.0,7.7,7.9,8.0,991,64.0,1418.0,意大利菜,31.23465608250916,121.40730092748566,POINT (121.4073009274857 31.23465608250916)
12593682,Pasta Inn,徐汇区漕溪北路339号百脑汇二期徐汇店B1F台北东区内,021-33973998,上海,4.5,1.0,1.0,1.0,8.4,8.6,8.7,990,67.0,1391.0,意大利菜,31.192886779251648,121.4336726667175,POINT (121.4336726667175 31.19288677925165)
12597737,Specchi镜子意大利餐厅,普陀区中山北路3300号月星环球港L1025,021-62885006,上海,4.0,1.0,1.0,1.0,7.3,8.6,8.4,408,93.0,567.0,意大利菜,31.23465608250916,121.40730092748566,POINT (121.4073009274857 31.23465608250916)
13658013,PizzaExpress 马上诺,浦东新区东方路796号96广场130单元,021-68912177,上海,4.5,1.0,1.0,1.0,8.3,8.8,8.6,881,112.0,1415.0,意大利菜,31.229517885750933,121.52051674427324,POINT (121.5205167442732 31.22951788575093)
13663272,PizzaExpress 马上诺,闵行区华漕镇运乐路569弄171单元,021-52962700,上海,4.0,1.0,1.0,1.0,7.9,8.3,8.3,65,107.0,218.0,意大利菜,31.20665897570182,121.27884400091145,POINT (121.2788440009114 31.20665897570182)
13704589,镰仓PASTA,徐汇区天钥桥路580号星游城1楼,021-61912309,上海,4.0,1.0,1.0,1.0,7.6,7.9,8.2,359,58.0,418.0,意大利菜,31.18713930458301,121.438252323362,POINT (121.438252323362 31.18713930458301)
13743122,10 Corso Como Restaurant,静安区南京西路1717号会德丰国际广场北苑5楼,021-62861018,上海,4.5,1.0,1.0,1.0,8.1,9.0,8.4,129,267.0,474.0,意大利菜,31.22347713783167,121.44018333651135,POINT (121.4401833365114 31.22347713783167)
13747251,ciao意大利餐厅,松江区三新北路900弄泰晤士小镇内,021-37010677,上海,3.0,1.0,1.0,1.0,6.6,7.6,6.8,61,128.0,63.0,意大利菜,31.03628650858022,121.1921210753587,POINT (121.1921210753587 31.03628650858022)
13780404,Sale e Pepe,浦东新区昌邑路31号,021-50130580,上海,4.5,1.0,1.0,1.0,8.6,8.9,8.8,105,155.0,365.0,意大利菜,31.24224305080659,121.50857452277465,POINT (121.5085745227747 31.24224305080659)
13807975,意大利帝查诺西餐厅,松江区江学路893号,021-57718117,上海,3.5,1.0,1.0,1.0,6.9,7.5,7.7,17,101.0,30.0,意大利菜,31.043007172231693,121.20729467799647,POINT (121.2072946779965 31.04300717223169)
13837351,TAVOLA SOGNO意大利创作料理餐厅,徐汇区斜土路2421号4号楼,021-64387785,上海,4.5,1.0,1.0,1.0,8.1,9.1,8.9,115,118.0,308.0,意大利菜,31.193358647623562,121.44176848077693,POINT (121.4417684807769 31.19335864762356)
13848517,洛克斯意式餐厅,长宁区虹桥路1438号高岛屋百货7楼712室,021-62757977,上海,4.0,1.0,1.0,1.0,7.8,8.4,8.2,175,130.0,354.0,意大利菜,31.19873517051987,121.39880153271197,POINT (121.398801532712 31.19873517051987)
14154741,Citaly,嘉定区南翔镇真南路4368弄3号109-110,4008111797,上海,3.0,1.0,1.0,1.0,6.7,6.9,6.8,9,43.0,28.0,意大利菜,31.295694088029837,121.31609848120512,POINT (121.3160984812051 31.29569408802984)
14190059,MYLK Italian Restaurant,杨浦区大学路257号,021-65109285,上海,4.0,1.0,1.0,1.0,7.3,8.2,7.8,141,76.0,175.0,意大利菜,31.30546474214823,121.50395273242951,POINT (121.5039527324295 31.30546474214823)
14201987,世家意大利餐厅咖啡吧,"静安区南京西路1515号嘉里中心南区商场S2-03,S2-07K室",021-63803280,上海,4.0,1.0,1.0,1.0,8.2,8.3,8.6,250,116.0,704.0,意大利菜,31.225848696264496,121.44567988267943,POINT (121.4456798826794 31.2258486962645)
14734414,米兰意式餐厅,普陀区曹杨路555号汇融天地202号,021-62585856,上海,4.5,1.0,1.0,1.0,8.1,8.6,9.0,191,82.0,504.0,意大利菜,31.239187642155816,121.41367494949036,POINT (121.4136749494904 31.23918764215582)
14735340,镰仓PASTA,长宁区长宁路1018号龙之梦购物中心6楼,021-61512009,上海,4.0,1.0,1.0,1.0,7.9,8.1,8.5,310,66.0,577.0,意大利菜,31.220544992496727,121.41172499207366,POINT (121.4117249920737 31.22054499249673)
14897278,Vivra Vivre,长宁区兴义路48号4番新虹桥世纪广场,021-62718837,上海,3.5,1.0,1.0,1.0,6.9,7.4,7.3,36,79.0,46.0,意大利菜,31.206420437701833,121.39913689048467,POINT (121.3991368904847 31.20642043770183)
15089445,0405酒吧餐厅,浦东新区华夏西路5677号,021-28991398,上海,3.0,1.0,1.0,1.0,6.5,6.8,6.7,12,30.0,37.0,意大利菜,31.16861481170228,121.57325928100302,POINT (121.573259281003 31.16861481170228)
15113176,露丝索菲意式餐厅&酒吧,金山区金山区龙胜东路806号,021-57282699,上海,3.0,1.0,1.0,1.0,6.7,7.1,7.0,15,84.0,140.0,意大利菜,30.73141919665653,121.35072139687573,POINT (121.3507213968757 30.73141919665653)
15115823,Soprano,静安区武定路993号,021-62566500,上海,3.5,1.0,1.0,1.0,6.8,7.7,7.3,19,88.0,58.0,意大利菜,31.23202222541721,121.43856309605117,POINT (121.4385630960512 31.23202222541721)
15117629,百世达,浦东新区陆家嘴西路168号正大广场3楼25室,021-50190081,上海,4.5,1.0,1.0,1.0,8.6,8.8,9.0,476,77.0,911.0,意大利菜,31.23909380505044,121.49490580551578,POINT (121.4949058055158 31.23909380505044)
15123242,诺丁好食,徐汇区建国西路515号,021-54651072,上海,3.5,1.0,1.0,1.0,6.7,7.5,7.3,66,123.0,178.0,意大利菜,31.204796178682596,121.44637941758509,POINT (121.4463794175851 31.2047961786826)
15128977,淘最意大利,嘉定区金沙江路3131号10号楼104室,021-60711697,上海,3.0,1.0,1.0,1.0,6.6,6.9,6.8,8,62.0,88.0,意大利菜,31.244661103074097,121.34827201601776,POINT (121.3482720160178 31.2446611030741)
15859923,宜芝多亚米吉雅,长宁区水城南路89号,021-52909837,上海,3.5,1.0,1.0,1.0,7.4,7.9,7.9,23,56.0,42.0,意大利菜,31.200394457227652,121.38781368934747,POINT (121.3878136893475 31.20039445722765)
15862016,Pasta Inn,静安区南京西路1818号1788国际广场3楼308室,021-32587707,上海,4.5,1.0,1.0,1.0,8.3,8.6,8.6,656,76.0,884.0,意大利菜,31.22400721710534,121.43926529246215,POINT (121.4392652924622 31.22400721710534)
15876404,PizzaExpress 马上诺,黄浦区南京东路299号宏伊国际广场2层S－211,021-63391327,上海,4.5,1.0,1.0,1.0,8.3,8.7,8.5,263,108.0,557.0,意大利菜,31.23872966189486,121.47995269114081,POINT (121.4799526911408 31.23872966189486)
15878313,Calypso地中海餐厅,静安区铜仁路近安义路，静安嘉里中心南区广场,021-22038889,上海,4.0,1.0,1.0,1.0,7.9,9.1,8.2,359,278.0,1489.0,意大利菜,31.225669018059808,121.44579618220388,POINT (121.4457961822039 31.22566901805981)
15920648,艾瑞客意大利家庭料理,长宁区凯旋路1580-1号1楼新淮海坊商业街内,021-62498100,上海,5.0,1.0,1.0,1.0,8.7,8.8,9.2,197,72.0,373.0,意大利菜,31.199041770358875,121.41755719333807,POINT (121.4175571933381 31.19904177035887)
15956372,玫瑰&皇室西餐厅,嘉定区华江路850弄江桥万达广场金街22号,021-69517317,上海,3.0,1.0,1.0,1.0,6.7,7.2,7.0,21,60.0,73.0,意大利菜,31.24068999794329,121.32009413279968,POINT (121.3200941327997 31.24068999794329)
15992498,镰仓PASTA,浦东新区张杨路501号7楼970D室,021-68813309,上海,4.0,1.0,1.0,1.0,8.1,8.5,8.6,92,66.0,171.0,意大利菜,31.229921955948075,121.51314157320715,POINT (121.5131415732072 31.22992195594808)
16724633,Mammamia,浦东新区陆家嘴环路168号正大广场1楼,021-50810966,上海,4.0,1.0,1.0,1.0,7.3,8.2,7.9,56,137.0,145.0,意大利菜,31.23903190789804,121.49426349753223,POINT (121.4942634975322 31.23903190789804)
16724940,红磡意大利餐厅,虹口区溧阳路745号,021-22069169,上海,4.5,1.0,1.0,1.0,8.6,8.7,8.8,102,188.0,449.0,意大利菜,31.257203884377713,121.48422608249305,POINT (121.4842260824931 31.25720388437771)
16792875,百世达,徐汇区肇嘉浜路1111号美罗城4楼,021-54199358,上海,4.5,1.0,1.0,1.0,8.2,8.5,8.9,450,73.0,1154.0,意大利菜,31.19526393196696,121.43511924625592,POINT (121.4351192462559 31.19526393196696)
16793907,PLCOLO,长宁区定西路1216号,021-62118552,上海,4.0,1.0,1.0,1.0,7.6,8.0,8.0,68,56.0,191.0,意大利菜,31.215892409150406,121.41843168271167,POINT (121.4184316827117 31.21589240915041)
16968360,斯比特花园•意大利餐厅,长宁区天山路341号缤谷广场210单元,021-32585118,上海,4.5,1.0,1.0,1.0,8.5,9.0,8.6,449,86.0,678.0,意大利菜,31.216398034955635,121.38176611660325,POINT (121.3817661166032 31.21639803495563)
16969747,谷乐滋意式屋,黄浦区南京东路353号悦荟广场6楼,021-63210788,上海,4.0,1.0,1.0,1.0,8.0,8.3,8.5,264,55.0,314.0,意大利菜,31.238976763090132,121.4789893337153,POINT (121.4789893337153 31.23897676309013)
17173410,季庭意厨 seasons kitchen,普陀区大渡河路178号长风景畔广场1楼,021-52689717,上海,3.5,1.0,1.0,1.0,7.1,8.1,7.7,133,106.0,376.0,意大利菜,31.22475369857722,121.3907803417632,POINT (121.3907803417632 31.22475369857722)
17200278,镰仓Pasta,闸北区共和新路2008号大宁国际商业广场12座5楼533室,021-61362661,上海,3.5,1.0,1.0,1.0,6.9,7.0,7.8,148,69.0,257.0,意大利菜,31.27598127016607,121.44801135193997,POINT (121.44801135194 31.27598127016607)
17224708,乐意坊意大利薄底披萨,普陀区中山北路3300号月星环球港4楼,021-62416608,上海,4.0,1.0,1.0,1.0,7.8,8.5,7.9,616,106.0,1038.0,意大利菜,31.23465608250916,121.40730092748566,POINT (121.4073009274857 31.23465608250916)
17667856,Bacco,静安区大沽路374号,021-63401386,上海,4.0,1.0,1.0,1.0,7.6,8.2,7.8,39,137.0,109.0,意大利菜,31.227605175609117,121.4618542937452,POINT (121.4618542937452 31.22760517560912)
17755433,玛丽莎意式餐厅,黄浦区南京东路300号名人购物中心B2楼,021-53832383,上海,3.0,1.0,1.0,1.0,6.6,7.3,6.9,106,63.0,128.0,意大利菜,31.239541088213908,121.47988237790186,POINT (121.4798823779019 31.23954108821391)
17781506,镰仓Pasta,黄浦区南京西路2-68号新世界城B1楼,021-53832336,上海,4.0,1.0,1.0,1.0,8.0,8.1,8.5,144,58.0,290.0,意大利菜,31.23652962649748,121.4689157342349,POINT (121.4689157342349 31.23652962649748)
17901317,Mikuni意大利餐厅,长宁区华山路1415号,021-33603058,上海,4.0,1.0,1.0,1.0,8.1,8.3,8.2,34,403.0,289.0,意大利菜,31.209007742934524,121.42884671589633,POINT (121.4288467158963 31.20900774293452)
17922427,PizzaExpress马上诺,徐汇区辛耕路109号永新坊1层,021-54657057,上海,4.5,1.0,1.0,1.0,8.6,8.8,8.6,123,112.0,576.0,意大利菜,31.1943913807747,121.4391977096171,POINT (121.4391977096171 31.1943913807747)
17995746,镰仓PASTA,浦东新区世博大道路1368号G楼新世纪食品城5G03-1-003室,021-31078651,上海,4.0,1.0,1.0,1.0,7.7,7.9,8.2,92,65.0,185.0,意大利菜,31.189531367632835,121.48615466657756,POINT (121.4861546665776 31.18953136763283)
18105301,Dr.FAB,徐汇区思南路48号,021-63128290,上海,3.5,1.0,1.0,1.0,6.9,7.3,7.2,19,186.0,102.0,意大利菜,31.217452189284145,121.46272783352336,POINT (121.4627278335234 31.21745218928415)
18276476,Taste & See (尝尝滋味）,静安区泰兴路99号张园内,021-52831977,上海,3.5,1.0,1.0,1.0,7.3,7.8,7.7,99,129.0,398.0,意大利菜,31.230570171434852,121.45549536932327,POINT (121.4554953693233 31.23057017143485)
18393390,Porcellino,长宁区愚园路753号B幢1楼,021-61550636,上海,3.0,1.0,1.0,1.0,6.7,7.2,7.0,31,124.0,132.0,意大利菜,31.222134776761095,121.42977212767988,POINT (121.4297721276799 31.2221347767611)
18507508,APICIUS意大利名厨料理,卢湾区淮海中路776号4楼,021-64337717,上海,3.5,1.0,1.0,1.0,6.9,7.7,7.7,85,106.0,278.0,意大利菜,31.220757375636516,121.45905650098699,POINT (121.459056500987 31.22075737563652)
18539557,老爸披萨,长宁区水城路576号,,上海,3.0,1.0,1.0,1.0,6.7,6.8,7.0,38,43.0,37.0,意大利菜,31.213319635266938,121.38682306826706,POINT (121.3868230682671 31.21331963526694)
18569035,PIZZA ITALY,长宁区平溪路28号,021-60343296,上海,3.0,1.0,1.0,1.0,6.6,6.9,6.8,19,30.0,27.0,意大利菜,31.194956862020113,121.36740365588206,POINT (121.3674036558821 31.19495686202011)
